year,genre_1,genre_2,co_occurrence_count
2001,disco,southern soul,1
2001,funk,southern soul,1
2001,motown,southern soul,1
2001,quiet storm,southern soul,1
2001,soul,southern soul,1
2001,southern soul,southern soul,1
2001,alternative hip hop,alternative hip hop,1
2001,alternative hip hop,boom bap,1
2001,alternative hip hop,gangster rap,1
2001,alternative hip hop,hardcore hip hop,1
2001,alternative hip hop,hip hop,1
2001,alternative hip hop,rap,1
2001,alternative hip hop,turntablism,1
2001,boom bap,boom bap,1
2001,boom bap,gangster rap,1
2001,boom bap,hardcore hip hop,1
2001,boom bap,hip hop,1
2001,boom bap,rap,1
2001,boom bap,turntablism,1
2001,gangster rap,turntablism,1
2001,hardcore hip hop,turntablism,1
2001,hip hop,turntablism,1
2001,rap,turntablism,1
2001,turntablism,turntablism,1
2001,classic soul,northern soul,1
2001,funk,northern soul,1
2001,motown,northern soul,1
2001,northern soul,northern soul,1
2001,northern soul,quiet storm,1
2001,northern soul,soul,1
2001,contemporary country,country gospel,1
2001,country,country gospel,1
2001,country gospel,country gospel,1
2001,country gospel,country road,1
2001,country gospel,country rock,1
2001,contemporary country,traditional country,1
2001,country,traditional country,1
2001,country road,traditional country,1
2001,country rock,traditional country,1
2001,traditional country,traditional country,1
2001,crunk,hip hop,1
2001,crunk,hip pop,1
2001,crunk,miami hip hop,1
2001,crunk,pop rap,1
2001,crunk,rap,1
2001,crunk,southern hip hop,1
2001,crunk,trap music,1
2001,dirty south rap,hip pop,1
2001,dirty south rap,miami hip hop,1
2001,gangster rap,miami hip hop,1
2001,hip hop,miami hip hop,1
2001,hip pop,miami hip hop,1
2001,miami hip hop,miami hip hop,1
2001,miami hip hop,pop rap,1
2001,miami hip hop,rap,1
2001,miami hip hop,southern hip hop,1
2001,miami hip hop,trap music,1
2001,conscious hip hop,conscious hip hop,1
2001,conscious hip hop,east coast hip hop,1
2001,conscious hip hop,gangster rap,1
2001,conscious hip hop,hardcore hip hop,1
2001,conscious hip hop,hip hop,1
2001,conscious hip hop,pop rap,1
2001,conscious hip hop,rap,1
2001,east coast hip hop,hardcore hip hop,1
2001,nyc rap,nyc rap,1
2001,latin,pop,1
2001,latin pop,pop,1
2001,mexican pop,pop,1
2001,pop,tropical,1
2002,dance pop,dance pop,32
2002,hip pop,hip pop,28
2002,pop,pop,26
2002,hip hop,hip hop,24
2002,urban contemporary,urban contemporary,23
2002,dance pop,pop,21
2002,pop rap,pop rap,21
2002,hip pop,urban contemporary,19
2002,r&b,r&b,19
2002,r&b,urban contemporary,19
2002,dance pop,urban contemporary,17
2002,hip pop,r&b,17
2002,rap,rap,17
2002,pop rock,pop rock,17
2002,hip hop,hip pop,16
2002,hip hop,pop rap,16
2002,hip hop,rap,16
2002,dance pop,hip hop,15
2002,dance pop,hip pop,15
2002,pop,urban contemporary,15
2002,dance pop,r&b,14
2002,pop rap,rap,14
2002,dance pop,pop rap,13
2002,hip hop,urban contemporary,13
2002,hip pop,pop,13
2002,southern hip hop,southern hip hop,13
2002,hip pop,pop rap,12
2002,pop,pop rap,12
2002,hip hop,pop,11
2002,hip hop,r&b,11
2002,hip hop,southern hip hop,11
2002,pop,r&b,11
2002,pop rap,southern hip hop,11
2002,pop rap,urban contemporary,11
2002,hip pop,neo soul,10
2002,neo soul,neo soul,10
2002,neo soul,r&b,10
2002,neo soul,urban contemporary,10
2002,post-grunge,post-grunge,9
2002,rap,southern hip hop,9
2002,hip pop,rap,9
2002,pop rap,r&b,8
2002,dance pop,rap,8
2002,dance pop,neo soul,8
2002,neo mellow,neo mellow,8
2002,neo mellow,pop rock,8
2002,gangster rap,gangster rap,8
2002,dance pop,southern hip hop,7
2002,hip pop,southern hip hop,7
2002,pop,rap,7
2002,dance pop,pop rock,7
2002,gangster rap,hip hop,7
2002,gangster rap,rap,7
2002,hardcore hip hop,hardcore hip hop,7
2002,hardcore hip hop,hip hop,7
2002,hardcore hip hop,rap,7
2002,hip hop,neo soul,7
2002,contemporary country,contemporary country,7
2002,contemporary country,country,7
2002,country,country,7
2002,alternative metal,alternative metal,6
2002,alternative metal,post-grunge,6
2002,southern hip hop,urban contemporary,6
2002,atl hip hop,atl hip hop,6
2002,neo soul,pop,6
2002,pop rock,post-grunge,6
2002,east coast hip hop,east coast hip hop,6
2002,east coast hip hop,hip hop,6
2002,east coast hip hop,rap,6
2002,gangster rap,pop rap,6
2002,hardcore hip hop,pop rap,6
2002,rap,urban contemporary,6
2002,alternative metal,nu metal,5
2002,nu metal,nu metal,5
2002,nu metal,post-grunge,5
2002,pop,southern hip hop,5
2002,r&b,southern hip hop,5
2002,atl hip hop,pop rap,5
2002,folk-pop,folk-pop,5
2002,folk-pop,lilith,5
2002,folk-pop,pop rock,5
2002,lilith,lilith,5
2002,lilith,pop rock,5
2002,east coast hip hop,hardcore hip hop,5
2002,east coast hip hop,pop rap,5
2002,gangster rap,hardcore hip hop,5
2002,pop rap,trap music,5
2002,trap music,trap music,5
2002,hip hop,new jack swing,5
2002,hip pop,new jack swing,5
2002,new jack swing,new jack swing,5
2002,new jack swing,urban contemporary,5
2002,dirty south rap,dirty south rap,5
2002,contemporary country,country road,5
2002,country,country road,5
2002,country road,country road,5
2002,dance pop,post-teen pop,4
2002,pop,post-teen pop,4
2002,post-teen pop,post-teen pop,4
2002,east coast hip hop,gangster rap,4
2002,east coast hip hop,hip pop,4
2002,hardcore hip hop,hip pop,4
2002,hip hop,trap music,4
2002,rap,trap music,4
2002,dance pop,new jack swing,4
2002,neo soul,new jack swing,4
2002,new jack swing,r&b,4
2002,r&b,rap,4
2002,pop rock,singer-songwriter,4
2002,singer-songwriter,singer-songwriter,4
2002,pop,pop rock,4
2002,dirty south rap,pop rap,4
2002,dirty south rap,southern hip hop,4
2002,atl hip hop,southern hip hop,4
2002,atl hip hop,dance pop,3
2002,neo mellow,post-grunge,3
2002,dance pop,neo mellow,3
2002,folk-pop,neo mellow,3
2002,lilith,neo mellow,3
2002,gangster rap,hip pop,3
2002,gangster rap,trap music,3
2002,alternative metal,pop rock,3
2002,alternative rock,alternative rock,3
2002,alternative rock,pop rock,3
2002,nu metal,pop rock,3
2002,pop rock,rock,3
2002,rock,rock,3
2002,canadian pop,canadian pop,3
2002,east coast hip hop,pop,3
2002,new jack swing,pop,3
2002,new jack swing,rap,3
2002,new jack swing,southern hip hop,3
2002,europop,europop,3
2002,permanent wave,permanent wave,3
2002,permanent wave,pop rock,3
2002,folk-pop,singer-songwriter,3
2002,lilith,singer-songwriter,3
2002,dirty south rap,hip hop,3
2002,dirty south rap,rap,3
2002,dirty south rap,trap music,3
2002,southern hip hop,trap music,3
2002,atl hip hop,dirty south rap,3
2002,alternative metal,canadian rock,2
2002,canadian rock,canadian rock,2
2002,canadian rock,nu metal,2
2002,canadian rock,post-grunge,2
2002,atl hip hop,pop,2
2002,atl hip hop,r&b,2
2002,atl hip hop,urban contemporary,2
2002,dance pop,deep pop r&b,2
2002,deep pop r&b,deep pop r&b,2
2002,deep pop r&b,hip pop,2
2002,deep pop r&b,pop,2
2002,deep pop r&b,pop rap,2
2002,deep pop r&b,r&b,2
2002,deep pop r&b,urban contemporary,2
2002,neo soul,pop rap,2
2002,pop rap,post-teen pop,2
2002,post-teen pop,urban contemporary,2
2002,dance pop,folk-pop,2
2002,dance pop,lilith,2
2002,neo mellow,piano rock,2
2002,piano rock,piano rock,2
2002,piano rock,pop rock,2
2002,dance pop,east coast hip hop,2
2002,dance pop,gangster rap,2
2002,dance pop,trap music,2
2002,hardcore hip hop,trap music,2
2002,alternative metal,alternative rock,2
2002,alternative metal,rap rock,2
2002,alternative metal,rock,2
2002,alternative rock,nu metal,2
2002,alternative rock,post-grunge,2
2002,alternative rock,rap rock,2
2002,alternative rock,rock,2
2002,nu metal,rap rock,2
2002,nu metal,rock,2
2002,pop punk,pop punk,2
2002,pop punk,pop rock,2
2002,pop punk,post-grunge,2
2002,pop rock,rap rock,2
2002,post-grunge,rap rock,2
2002,post-grunge,rock,2
2002,rap rock,rap rock,2
2002,rap rock,rock,2
2002,canadian pop,dance pop,2
2002,canadian pop,pop,2
2002,candy pop,candy pop,2
2002,candy pop,dance pop,2
2002,east coast hip hop,urban contemporary,2
2002,neo soul,rap,2
2002,neo soul,southern hip hop,2
2002,new jack swing,pop rap,2
2002,dance pop,latin,2
2002,dance pop,latin pop,2
2002,dance pop,mexican pop,2
2002,latin,latin,2
2002,latin,latin pop,2
2002,latin,mexican pop,2
2002,latin,pop,2
2002,latin pop,latin pop,2
2002,latin pop,mexican pop,2
2002,latin pop,pop,2
2002,mexican pop,mexican pop,2
2002,mexican pop,pop,2
2002,conscious hip hop,conscious hip hop,2
2002,eurodance,eurodance,2
2002,eurodance,europop,2
2002,dancehall,dancehall,2
2002,folk-pop,permanent wave,2
2002,lilith,permanent wave,2
2002,neo mellow,singer-songwriter,2
2002,new wave pop,new wave pop,2
2002,new wave pop,pop rock,2
2002,permanent wave,singer-songwriter,2
2002,gangster rap,southern hip hop,2
2002,hardcore hip hop,southern hip hop,2
2002,australian pop,australian pop,2
2002,australian pop,dance pop,2
2002,australian pop,pop,2
2002,australian pop,pop rock,2
2002,dance pop,uk pop,2
2002,neo mellow,pop,2
2002,pop,uk pop,2
2002,uk pop,uk pop,2
2002,crunk,crunk,2
2002,crunk,dirty south rap,2
2002,crunk,gangster rap,2
2002,crunk,new orleans rap,2
2002,dirty south rap,gangster rap,2
2002,dirty south rap,new orleans rap,2
2002,gangster rap,new orleans rap,2
2002,new orleans rap,new orleans rap,2
2002,atl hip hop,hip hop,2
2002,atl hip hop,rap,2
2002,atl hip hop,trap music,2
2002,contemporary country,country dawn,2
2002,country,country dawn,2
2002,country dawn,country dawn,2
2002,dance pop,quiet storm,2
2002,hip hop,quiet storm,2
2002,hip pop,quiet storm,2
2002,neo soul,quiet storm,2
2002,new jack swing,quiet storm,2
2002,quiet storm,quiet storm,2
2002,quiet storm,r&b,2
2002,quiet storm,urban contemporary,2
2002,hardcore hip hop,pop,2
2002,canadian pop,pop rock,2
2002,atl hip hop,deep pop r&b,1
2002,atl hip hop,hip pop,1
2002,atl hip hop,neo soul,1
2002,atl hip hop,post-teen pop,1
2002,deep pop r&b,neo soul,1
2002,deep pop r&b,post-teen pop,1
2002,hip pop,post-teen pop,1
2002,neo soul,post-teen pop,1
2002,post-teen pop,r&b,1
2002,dance pop,piano rock,1
2002,folk-pop,piano rock,1
2002,lilith,piano rock,1
2002,alternative metal,rap metal,1
2002,nu metal,rap metal,1
2002,post-grunge,rap metal,1
2002,rap metal,rap metal,1
2002,dance pop,hardcore hip hop,1
2002,east coast hip hop,trap music,1
2002,hip pop,trap music,1
2002,alternative metal,pop punk,1
2002,alternative rock,pop punk,1
2002,nu metal,pop punk,1
2002,pop punk,rap rock,1
2002,pop punk,rock,1
2002,canadian pop,candy pop,1
2002,canadian pop,post-teen pop,1
2002,candy pop,pop,1
2002,candy pop,post-teen pop,1
2002,gangster rap,pop,1
2002,gangster rap,urban contemporary,1
2002,modern rock,modern rock,1
2002,modern rock,neo mellow,1
2002,modern rock,pop punk,1
2002,modern rock,pop rock,1
2002,modern rock,post-grunge,1
2002,neo mellow,pop punk,1
2002,dance pop,philly rap,1
2002,hip hop,philly rap,1
2002,hip pop,philly rap,1
2002,philly rap,philly rap,1
2002,philly rap,pop,1
2002,philly rap,pop rap,1
2002,philly rap,r&b,1
2002,philly rap,rap,1
2002,philly rap,southern hip hop,1
2002,philly rap,urban contemporary,1
2002,detroit hip hop,detroit hip hop,1
2002,detroit hip hop,g funk,1
2002,detroit hip hop,hip hop,1
2002,detroit hip hop,rap,1
2002,g funk,g funk,1
2002,g funk,hip hop,1
2002,g funk,rap,1
2002,dance pop,tropical,1
2002,latin,tropical,1
2002,latin pop,tropical,1
2002,mexican pop,tropical,1
2002,pop,tropical,1
2002,tropical,tropical,1
2002,candy pop,folk-pop,1
2002,candy pop,lilith,1
2002,candy pop,neo mellow,1
2002,candy pop,pop rock,1
2002,canadian rock,pop rock,1
2002,colombian pop,colombian pop,1
2002,colombian pop,dance pop,1
2002,colombian pop,latin,1
2002,colombian pop,latin pop,1
2002,colombian pop,mexican pop,1
2002,colombian pop,pop,1
2002,conscious hip hop,east coast hip hop,1
2002,conscious hip hop,gangster rap,1
2002,conscious hip hop,hardcore hip hop,1
2002,conscious hip hop,hip hop,1
2002,conscious hip hop,pop rap,1
2002,conscious hip hop,rap,1
2002,gangster rap,nyc rap,1
2002,hardcore hip hop,nyc rap,1
2002,hip hop,nyc rap,1
2002,nyc rap,nyc rap,1
2002,nyc rap,pop rap,1
2002,nyc rap,rap,1
2002,nyc rap,trap music,1
2002,pop house,pop house,1
2002,dance pop,permanent wave,1
2002,dancehall,lovers rock,1
2002,dancehall,old school dancehall,1
2002,dancehall,reggae fusion,1
2002,dancehall,riddim,1
2002,dancehall,roots reggae,1
2002,lovers rock,lovers rock,1
2002,lovers rock,old school dancehall,1
2002,lovers rock,reggae fusion,1
2002,lovers rock,riddim,1
2002,lovers rock,roots reggae,1
2002,old school dancehall,old school dancehall,1
2002,old school dancehall,reggae fusion,1
2002,old school dancehall,riddim,1
2002,old school dancehall,roots reggae,1
2002,reggae fusion,reggae fusion,1
2002,reggae fusion,riddim,1
2002,reggae fusion,roots reggae,1
2002,riddim,riddim,1
2002,riddim,roots reggae,1
2002,roots reggae,roots reggae,1
2002,deep pop r&b,rap,1
2002,folk-pop,mellow gold,1
2002,folk-pop,new wave pop,1
2002,folk-pop,rock,1
2002,lilith,mellow gold,1
2002,lilith,new wave pop,1
2002,lilith,rock,1
2002,mellow gold,mellow gold,1
2002,mellow gold,neo mellow,1
2002,mellow gold,new wave pop,1
2002,mellow gold,permanent wave,1
2002,mellow gold,pop rock,1
2002,mellow gold,rock,1
2002,mellow gold,singer-songwriter,1
2002,neo mellow,new wave pop,1
2002,neo mellow,permanent wave,1
2002,neo mellow,rock,1
2002,new wave pop,permanent wave,1
2002,new wave pop,rock,1
2002,new wave pop,singer-songwriter,1
2002,permanent wave,rock,1
2002,rock,singer-songwriter,1
2002,hip pop,indie r&b,1
2002,indie r&b,indie r&b,1
2002,indie r&b,neo soul,1
2002,indie r&b,r&b,1
2002,indie r&b,urban contemporary,1
2002,australian pop,neo mellow,1
2002,australian pop,post-teen pop,1
2002,australian pop,talent show,1
2002,australian pop,uk pop,1
2002,dance pop,talent show,1
2002,neo mellow,post-teen pop,1
2002,neo mellow,talent show,1
2002,neo mellow,uk pop,1
2002,pop,talent show,1
2002,pop rock,post-teen pop,1
2002,pop rock,talent show,1
2002,pop rock,uk pop,1
2002,post-teen pop,talent show,1
2002,post-teen pop,uk pop,1
2002,talent show,talent show,1
2002,talent show,uk pop,1
2002,pop,singer-songwriter,1
2002,australian dance,australian dance,1
2002,australian dance,australian pop,1
2002,australian dance,dance pop,1
2002,australian dance,electropop,1
2002,australian dance,eurodance,1
2002,australian dance,europop,1
2002,australian dance,new wave pop,1
2002,australian dance,pop,1
2002,australian dance,pop rock,1
2002,australian pop,electropop,1
2002,australian pop,eurodance,1
2002,australian pop,europop,1
2002,australian pop,new wave pop,1
2002,dance pop,electropop,1
2002,dance pop,eurodance,1
2002,dance pop,europop,1
2002,dance pop,new wave pop,1
2002,electropop,electropop,1
2002,electropop,eurodance,1
2002,electropop,europop,1
2002,electropop,new wave pop,1
2002,electropop,pop,1
2002,electropop,pop rock,1
2002,eurodance,new wave pop,1
2002,eurodance,pop,1
2002,eurodance,pop rock,1
2002,europop,new wave pop,1
2002,europop,pop,1
2002,europop,pop rock,1
2002,new wave pop,pop,1
2002,acoustic pop,acoustic pop,1
2002,acoustic pop,neo mellow,1
2002,acoustic pop,piano rock,1
2002,acoustic pop,pop rock,1
2002,acoustic pop,post-grunge,1
2002,piano rock,post-grunge,1
2002,crunk,hip hop,1
2002,crunk,pop rap,1
2002,crunk,rap,1
2002,crunk,southern hip hop,1
2002,crunk,trap music,1
2002,hip hop,new orleans rap,1
2002,new orleans rap,pop rap,1
2002,new orleans rap,rap,1
2002,new orleans rap,southern hip hop,1
2002,new orleans rap,trap music,1
2002,british soul,british soul,1
2002,british soul,dance pop,1
2002,british soul,pop,1
2002,british soul,tropical house,1
2002,british soul,uk pop,1
2002,british soul,urban contemporary,1
2002,dance pop,tropical house,1
2002,pop,tropical house,1
2002,tropical house,tropical house,1
2002,tropical house,uk pop,1
2002,tropical house,urban contemporary,1
2002,uk pop,urban contemporary,1
2002,dance pop,dirty south rap,1
2002,contemporary country,dance pop,1
2002,contemporary country,pop rock,1
2002,country,dance pop,1
2002,country,pop rock,1
2002,country dawn,dance pop,1
2002,country dawn,pop rock,1
2002,alternative hip hop,alternative hip hop,1
2002,alternative hip hop,atl hip hop,1
2002,alternative hip hop,conscious hip hop,1
2002,alternative hip hop,southern hip hop,1
2002,atl hip hop,conscious hip hop,1
2002,conscious hip hop,southern hip hop,1
2002,east coast hip hop,new jack swing,1
2002,east coast hip hop,old school hip hop,1
2002,east coast hip hop,southern hip hop,1
2002,hardcore hip hop,new jack swing,1
2002,hardcore hip hop,old school hip hop,1
2002,hardcore hip hop,urban contemporary,1
2002,hip hop,old school hip hop,1
2002,hip pop,old school hip hop,1
2002,new jack swing,old school hip hop,1
2002,old school hip hop,old school hip hop,1
2002,old school hip hop,pop,1
2002,old school hip hop,pop rap,1
2002,old school hip hop,rap,1
2002,old school hip hop,southern hip hop,1
2002,old school hip hop,urban contemporary,1
2002,dance pop,dancehall,1
2002,quiet storm,rap,1
2002,quiet storm,southern hip hop,1
2002,big beat,big beat,1
2002,big beat,electronic,1
2002,electronic,electronic,1
2002,contemporary country,modern country rock,1
2002,country,modern country rock,1
2002,country road,modern country rock,1
2002,modern country rock,modern country rock,1
2002,alaska indie,alaska indie,1
2002,alaska indie,folk-pop,1
2002,alaska indie,lilith,1
2002,alaska indie,permanent wave,1
2002,alaska indie,pop rock,1
2002,alaska indie,singer-songwriter,1
2002,boy band,boy band,1
2002,boy band,dance pop,1
2002,boy band,hip hop,1
2002,boy band,hip pop,1
2002,boy band,pop rap,1
2002,boy band,r&b,1
2002,boy band,southern hip hop,1
2002,boy band,urban contemporary,1
2002,canadian latin,canadian latin,1
2002,canadian latin,canadian pop,1
2002,canadian latin,dance pop,1
2002,canadian latin,pop,1
2002,canadian latin,pop rock,1
2002,alternative rock,canadian pop,1
2002,alternative rock,canadian singer-songwriter,1
2002,alternative rock,folk-pop,1
2002,alternative rock,lilith,1
2002,alternative rock,singer-songwriter,1
2002,canadian pop,canadian singer-songwriter,1
2002,canadian pop,folk-pop,1
2002,canadian pop,lilith,1
2002,canadian pop,singer-songwriter,1
2002,canadian singer-songwriter,canadian singer-songwriter,1
2002,canadian singer-songwriter,folk-pop,1
2002,canadian singer-songwriter,lilith,1
2002,canadian singer-songwriter,pop rock,1
2002,canadian singer-songwriter,singer-songwriter,1
2003,dance pop,dance pop,33
2003,pop rap,pop rap,31
2003,hip hop,hip hop,30
2003,hip pop,hip pop,29
2003,urban contemporary,urban contemporary,26
2003,hip hop,pop rap,25
2003,pop,pop,23
2003,rap,rap,22
2003,hip hop,rap,21
2003,pop rap,rap,21
2003,r&b,r&b,21
2003,hip pop,urban contemporary,21
2003,hip hop,hip pop,20
2003,southern hip hop,southern hip hop,20
